Close,High,Low,Open,Volume
10066.599609375,10066.599609375,10066.599609375,10066.599609375,0
10043.7998046875,10043.7998046875,10043.7998046875,10043.7998046875,0
9974.4501953125,9974.4501953125,9974.4501953125,9974.4501953125,0
10259.0,10259.0,10259.0,10259.0,0
10136.599609375,10136.599609375,10136.599609375,10136.599609375,0
10024.0,10024.0,10024.0,10024.0,0
10249.5,10249.5,10249.5,10249.5,0
10255.2998046875,10255.2998046875,10255.2998046875,10255.2998046875,0
9931.9697265625,9931.9697265625,9931.9697265625,9931.9697265625,0
9816.490234375,9816.490234375,9816.490234375,9816.490234375,0
9939.98046875,9939.98046875,9939.98046875,9939.98046875,0
9899.25,9899.25,9899.25,9899.25,0
10172.5,10172.5,10172.5,10172.5,0
10211.099609375,10211.099609375,10211.099609375,10211.099609375,0
10190.900390625,10190.900390625,10190.900390625,10190.900390625,0
10404.7998046875,10404.7998046875,10404.7998046875,10404.7998046875,0
10409.5,10409.5,10409.5,10409.5,0
10434.2001953125,10434.2001953125,10434.2001953125,10434.2001953125,0
10450.599609375,10450.599609375,10450.599609375,10450.599609375,0
10442.400390625,10442.400390625,10442.400390625,10442.400390625,0
10293.5,10293.5,10293.5,10293.5,0
10298.400390625,10298.400390625,10298.400390625,10298.400390625,0
10152.7998046875,10152.7998046875,10152.7998046875,10152.7998046875,0
10143.7998046875,10143.7998046875,10143.7998046875,10143.7998046875,0
10138.5,10138.5,10138.5,10138.5,0
9870.2998046875,9870.2998046875,9870.2998046875,9870.2998046875,0
9774.01953125,9774.01953125,9774.01953125,9774.01953125,0
9732.5302734375,9732.5302734375,9732.5302734375,9732.5302734375,0
9686.48046875,9686.48046875,9686.48046875,9686.48046875,0
9743.6201171875,9743.6201171875,9743.6201171875,9743.6201171875,0
10018.2998046875,10018.2998046875,10018.2998046875,10018.2998046875,0
10139.0,10139.0,10139.0,10139.0,0
10198.0,10198.0,10198.0,10198.0,0
10216.2998046875,10216.2998046875,10216.2998046875,10216.2998046875,0
10363.0,10363.0,10363.0,10363.0,0
10366.7001953125,10366.7001953125,10366.7001953125,10366.7001953125,0
10359.2998046875,10359.2998046875,10359.2998046875,10359.2998046875,0
10097.900390625,10097.900390625,10097.900390625,10097.900390625,0
10154.400390625,10154.400390625,10154.400390625,10154.400390625,0
10230.0,10230.0,10230.0,10230.0,0
10120.5,10120.5,10120.5,10120.5,0
10322.2998046875,10322.2998046875,10322.2998046875,10322.2998046875,0
10424.599609375,10424.599609375,10424.599609375,10424.599609375,0
10525.400390625,10525.400390625,10525.400390625,10525.400390625,0
10537.7001953125,10537.7001953125,10537.7001953125,10537.7001953125,0
10497.900390625,10497.900390625,10497.900390625,10497.900390625,0
10467.2001953125,10467.2001953125,10467.2001953125,10467.2001953125,0
10465.900390625,10465.900390625,10465.900390625,10465.900390625,0
10674.400390625,10674.400390625,10674.400390625,10674.400390625,0
10636.400390625,10636.400390625,10636.400390625,10636.400390625,0
10680.400390625,10680.400390625,10680.400390625,10680.400390625,0
10675.0,10675.0,10675.0,10675.0,0
10653.599609375,10653.599609375,10653.599609375,10653.599609375,0
10698.7998046875,10698.7998046875,10698.7998046875,10698.7998046875,0
10644.2001953125,10644.2001953125,10644.2001953125,10644.2001953125,0
10378.7998046875,10378.7998046875,10378.7998046875,10378.7998046875,0
10320.0,10320.0,10320.0,10320.0,0
10303.2001953125,10303.2001953125,10303.2001953125,10303.2001953125,0
10302.0,10302.0,10302.0,10302.0,0
10405.7998046875,10405.7998046875,10405.7998046875,10405.7998046875,0
10415.5,10415.5,10415.5,10415.5,0
10271.2001953125,10271.2001953125,10271.2001953125,10271.2001953125,0
10213.599609375,10213.599609375,10213.599609375,10213.599609375,0
10174.400390625,10174.400390625,10174.400390625,10174.400390625,0
10040.5,10040.5,10040.5,10040.5,0
10060.099609375,10060.099609375,10060.099609375,10060.099609375,0
9985.8095703125,9985.8095703125,9985.8095703125,9985.8095703125,0
10150.7001953125,10150.7001953125,10150.7001953125,10150.7001953125,0
10009.7001953125,10009.7001953125,10009.7001953125,10009.7001953125,0
10014.7001953125,10014.7001953125,10014.7001953125,10014.7001953125,0
10269.5,10269.5,10269.5,10269.5,0
10320.099609375,10320.099609375,10320.099609375,10320.099609375,0
10447.900390625,10447.900390625,10447.900390625,10447.900390625,0
10340.7001953125,10340.7001953125,10340.7001953125,10340.7001953125,0
10387.0,10387.0,10387.0,10387.0,0
10415.2001953125,10415.2001953125,10415.2001953125,10415.2001953125,0
10462.7998046875,10462.7998046875,10462.7998046875,10462.7998046875,0
10544.099609375,10544.099609375,10544.099609375,10544.099609375,0
10526.5,10526.5,10526.5,10526.5,0
10572.7001953125,10572.7001953125,10572.7001953125,10572.7001953125,0
10594.7998046875,10594.7998046875,10594.7998046875,10594.7998046875,0
10607.7998046875,10607.7998046875,10607.7998046875,10607.7998046875,0
10753.599609375,10753.599609375,10753.599609375,10753.599609375,0
10761.0,10761.0,10761.0,10761.0,0
10739.2998046875,10739.2998046875,10739.2998046875,10739.2998046875,0
10662.400390625,10662.400390625,10662.400390625,10662.400390625,0
10860.2998046875,10860.2998046875,10860.2998046875,10860.2998046875,0
10812.0,10812.0,10812.0,10812.0,0
10858.099609375,10858.099609375,10858.099609375,10858.099609375,0
10835.2998046875,10835.2998046875,10835.2998046875,10835.2998046875,0
10788.0,10788.0,10788.0,10788.0,0
10829.7001953125,10829.7001953125,10829.7001953125,10829.7001953125,0
10751.2998046875,10751.2998046875,10751.2998046875,10751.2998046875,0
10944.7001953125,10944.7001953125,10944.7001953125,10944.7001953125,0
10967.7001953125,10967.7001953125,10967.7001953125,10967.7001953125,0
10948.599609375,10948.599609375,10948.599609375,10948.599609375,0
11006.5,11006.5,11006.5,11006.5,0
11010.2998046875,11010.2998046875,11010.2998046875,11010.2998046875,0
11020.400390625,11020.400390625,11020.400390625,11020.400390625,0
11096.099609375,11096.099609375,11096.099609375,11096.099609375,0
11094.599609375,11094.599609375,11094.599609375,11094.599609375,0
11062.7998046875,11062.7998046875,11062.7998046875,11062.7998046875,0
11143.7001953125,11143.7001953125,11143.7001953125,11143.7001953125,0
10978.599609375,10978.599609375,10978.599609375,10978.599609375,0
11108.0,11108.0,11108.0,11108.0,0
11146.599609375,11146.599609375,11146.599609375,11146.599609375,0
11132.599609375,11132.599609375,11132.599609375,11132.599609375,0
11164.0,11164.0,11164.0,11164.0,0
11169.5,11169.5,11169.5,11169.5,0
11126.2998046875,11126.2998046875,11126.2998046875,11126.2998046875,0
11114.0,11114.0,11114.0,11114.0,0
11118.5,11118.5,11118.5,11118.5,0
11124.599609375,11124.599609375,11124.599609375,11124.599609375,0
11188.7001953125,11188.7001953125,11188.7001953125,11188.7001953125,0
11215.099609375,11215.099609375,11215.099609375,11215.099609375,0
11434.7998046875,11434.7998046875,11434.7998046875,11434.7998046875,0
11444.099609375,11444.099609375,11444.099609375,11444.099609375,0
11406.7998046875,11406.7998046875,11406.7998046875,11406.7998046875,0
11346.7998046875,11346.7998046875,11346.7998046875,11346.7998046875,0
11357.0,11357.0,11357.0,11357.0,0
11283.099609375,11283.099609375,11283.099609375,11283.099609375,0
11192.599609375,11192.599609375,11192.599609375,11192.599609375,0
11202.0,11202.0,11202.0,11202.0,0
11023.5,11023.5,11023.5,11023.5,0
11007.900390625,11007.900390625,11007.900390625,11007.900390625,0
11181.2001953125,11181.2001953125,11181.2001953125,11181.2001953125,0
11203.5,11203.5,11203.5,11203.5,0
11178.599609375,11178.599609375,11178.599609375,11178.599609375,0
11036.400390625,11036.400390625,11036.400390625,11036.400390625,0
11187.2998046875,11187.2998046875,11187.2998046875,11187.2998046875,0
11092.0,11092.0,11092.0,11092.0,0
11052.5,11052.5,11052.5,11052.5,0
11006.0,11006.0,11006.0,11006.0,0
11255.7998046875,11255.7998046875,11255.7998046875,11255.7998046875,0
11362.400390625,11362.400390625,11362.400390625,11362.400390625,0
11382.099609375,11382.099609375,11382.099609375,11382.099609375,0
11362.2001953125,11362.2001953125,11362.2001953125,11362.2001953125,0
11359.2001953125,11359.2001953125,11359.2001953125,11359.2001953125,0
11372.5,11372.5,11372.5,11372.5,0
11370.099609375,11370.099609375,11370.099609375,11370.099609375,0
11410.2998046875,11410.2998046875,11410.2998046875,11410.2998046875,0
11428.599609375,11428.599609375,11428.599609375,11428.599609375,0
11476.5,11476.5,11476.5,11476.5,0
11457.5,11457.5,11457.5,11457.5,0
11499.2001953125,11499.2001953125,11499.2001953125,11499.2001953125,0
11491.900390625,11491.900390625,11491.900390625,11491.900390625,0
11478.099609375,11478.099609375,11478.099609375,11478.099609375,0
11533.2001953125,11533.2001953125,11533.2001953125,11533.2001953125,0
11559.5,11559.5,11559.5,11559.5,0
11573.5,11573.5,11573.5,11573.5,0
11555.0,11555.0,11555.0,11555.0,0
11575.5,11575.5,11575.5,11575.5,0
11585.400390625,11585.400390625,11585.400390625,11585.400390625,0
11569.7001953125,11569.7001953125,11569.7001953125,11569.7001953125,0
11577.5,11577.5,11577.5,11577.5,0
11670.7998046875,11670.7998046875,11670.7998046875,11670.7998046875,0
11691.2001953125,11691.2001953125,11691.2001953125,11691.2001953125,0
11722.900390625,11722.900390625,11722.900390625,11722.900390625,0
11697.2998046875,11697.2998046875,11697.2998046875,11697.2998046875,0
11674.7998046875,11674.7998046875,11674.7998046875,11674.7998046875,0
11637.5,11637.5,11637.5,11637.5,0
11671.900390625,11671.900390625,11671.900390625,11671.900390625,0
11755.400390625,11755.400390625,11755.400390625,11755.400390625,0
11731.900390625,11731.900390625,11731.900390625,11731.900390625,0
11787.400390625,11787.400390625,11787.400390625,11787.400390625,0
11837.900390625,11837.900390625,11837.900390625,11837.900390625,0
11825.2998046875,11825.2998046875,11825.2998046875,11825.2998046875,0
11822.7998046875,11822.7998046875,11822.7998046875,11822.7998046875,0
11871.7998046875,11871.7998046875,11871.7998046875,11871.7998046875,0
11980.5,11980.5,11980.5,11980.5,0
11977.2001953125,11977.2001953125,11977.2001953125,11977.2001953125,0
11985.400390625,11985.400390625,11985.400390625,11985.400390625,0
11989.7998046875,11989.7998046875,11989.7998046875,11989.7998046875,0
11823.7001953125,11823.7001953125,11823.7001953125,11823.7001953125,0
11891.900390625,11891.900390625,11891.900390625,11891.900390625,0
12040.2001953125,12040.2001953125,12040.2001953125,12040.2001953125,0
12042.0,12042.0,12042.0,12042.0,0
12062.2998046875,12062.2998046875,12062.2998046875,12062.2998046875,0
12092.2001953125,12092.2001953125,12092.2001953125,12092.2001953125,0
12161.599609375,12161.599609375,12161.599609375,12161.599609375,0
12233.2001953125,12233.2001953125,12233.2001953125,12233.2001953125,0
12239.900390625,12239.900390625,12239.900390625,12239.900390625,0
12229.2998046875,12229.2998046875,12229.2998046875,12229.2998046875,0
12273.2998046875,12273.2998046875,12273.2998046875,12273.2998046875,0
12268.2001953125,12268.2001953125,12268.2001953125,12268.2001953125,0
12226.599609375,12226.599609375,12226.599609375,12226.599609375,0
12288.2001953125,12288.2001953125,12288.2001953125,12288.2001953125,0
12318.099609375,12318.099609375,12318.099609375,12318.099609375,0
12391.2001953125,12391.2001953125,12391.2001953125,12391.2001953125,0
12212.7998046875,12212.7998046875,12212.7998046875,12212.7998046875,0
12105.7998046875,12105.7998046875,12105.7998046875,12105.7998046875,0
12068.5,12068.5,12068.5,12068.5,0
12130.5,12130.5,12130.5,12130.5,0
12226.2998046875,12226.2998046875,12226.2998046875,12226.2998046875,0
12058.0,12058.0,12058.0,12058.0,0
12066.7998046875,12066.7998046875,12066.7998046875,12066.7998046875,0
12258.2001953125,12258.2001953125,12258.2001953125,12258.2001953125,0
12169.900390625,12169.900390625,12169.900390625,12169.900390625,0
12090.0,12090.0,12090.0,12090.0,0
12214.400390625,12214.400390625,12214.400390625,12214.400390625,0
12213.099609375,12213.099609375,12213.099609375,12213.099609375,0
11984.599609375,11984.599609375,11984.599609375,11984.599609375,0
12044.400390625,12044.400390625,12044.400390625,12044.400390625,0
11993.2001953125,11993.2001953125,11993.2001953125,11993.2001953125,0
11855.400390625,11855.400390625,11855.400390625,11855.400390625,0
11613.2998046875,11613.2998046875,11613.2998046875,11613.2998046875,0
11774.599609375,11774.599609375,11774.599609375,11774.599609375,0
11858.5,11858.5,11858.5,11858.5,0
12036.5,12036.5,12036.5,12036.5,0
12018.599609375,12018.599609375,12018.599609375,12018.599609375,0
12086.0,12086.0,12086.0,12086.0,0
12170.599609375,12170.599609375,12170.599609375,12170.599609375,0
12220.599609375,12220.599609375,12220.599609375,12220.599609375,0
12197.900390625,12197.900390625,12197.900390625,12197.900390625,0
12279.0,12279.0,12279.0,12279.0,0
12350.599609375,12350.599609375,12350.599609375,12350.599609375,0
12319.7001953125,12319.7001953125,12319.7001953125,12319.7001953125,0
12376.7001953125,12376.7001953125,12376.7001953125,12376.7001953125,0
12400.0,12400.0,12400.0,12400.0,0
12393.900390625,12393.900390625,12393.900390625,12393.900390625,0
12426.7998046875,12426.7998046875,12426.7998046875,12426.7998046875,0
12409.5,12409.5,12409.5,12409.5,0
12380.0,12380.0,12380.0,12380.0,0
12381.099609375,12381.099609375,12381.099609375,12381.099609375,0
12263.599609375,12263.599609375,12263.599609375,12263.599609375,0
12271.0,12271.0,12271.0,12271.0,0
12285.2001953125,12285.2001953125,12285.2001953125,12285.2001953125,0
12341.7998046875,12341.7998046875,12341.7998046875,12341.7998046875,0
12201.599609375,12201.599609375,12201.599609375,12201.599609375,0
12266.7998046875,12266.7998046875,12266.7998046875,12266.7998046875,0
12453.5,12453.5,12453.5,12453.5,0
12506.0,12506.0,12506.0,12506.0,0
12479.900390625,12479.900390625,12479.900390625,12479.900390625,0
12595.400390625,12595.400390625,12595.400390625,12595.400390625,0
12691.0,12691.0,12691.0,12691.0,0
12763.2998046875,12763.2998046875,12763.2998046875,12763.2998046875,0
12810.5,12810.5,12810.5,12810.5,0
12807.400390625,12807.400390625,12807.400390625,12807.400390625,0
12807.5,12807.5,12807.5,12807.5,0
12723.599609375,12723.599609375,12723.599609375,12723.599609375,0
12584.2001953125,12584.2001953125,12584.2001953125,12584.2001953125,0
12638.7001953125,12638.7001953125,12638.7001953125,12638.7001953125,0
12684.7001953125,12684.7001953125,12684.7001953125,12684.7001953125,0
12760.400390625,12760.400390625,12760.400390625,12760.400390625,0
12630.0,12630.0,12630.0,12630.0,0
12695.900390625,12695.900390625,12695.900390625,12695.900390625,0
12595.7998046875,12595.7998046875,12595.7998046875,12595.7998046875,0
12548.400390625,12548.400390625,12548.400390625,12548.400390625,0
12479.599609375,12479.599609375,12479.599609375,12479.599609375,0
12560.2001953125,12560.2001953125,12560.2001953125,12560.2001953125,0
12605.2998046875,12605.2998046875,12605.2998046875,12605.2998046875,0
12512.0,12512.0,12512.0,12512.0,0
12381.2998046875,12381.2998046875,12381.2998046875,12381.2998046875,0
12356.2001953125,12356.2001953125,12356.2001953125,12356.2001953125,0
12394.7001953125,12394.7001953125,12394.7001953125,12394.7001953125,0
12402.7998046875,12402.7998046875,12402.7998046875,12402.7998046875,0
12441.599609375,12441.599609375,12441.599609375,12441.599609375,0
12569.7998046875,12569.7998046875,12569.7998046875,12569.7998046875,0
12290.099609375,12290.099609375,12290.099609375,12290.099609375,0
12248.5,12248.5,12248.5,12248.5,0
12151.2998046875,12151.2998046875,12151.2998046875,12151.2998046875,0
12090.0,12090.0,12090.0,12090.0,0
12070.7998046875,12070.7998046875,12070.7998046875,12070.7998046875,0
12048.900390625,12048.900390625,12048.900390625,12048.900390625,0
12124.400390625,12124.400390625,12124.400390625,12124.400390625,0
11951.900390625,11951.900390625,11951.900390625,11951.900390625,0
11953.0,11953.0,11953.0,11953.0,0
12076.099609375,12076.099609375,12076.099609375,12076.099609375,0
11897.2998046875,11897.2998046875,11897.2998046875,11897.2998046875,0
11961.5,11961.5,11961.5,11961.5,0
12004.400390625,12004.400390625,12004.400390625,12004.400390625,0
12080.400390625,12080.400390625,12080.400390625,12080.400390625,0
12190.0,12190.0,12190.0,12190.0,0
12109.7001953125,12109.7001953125,12109.7001953125,12109.7001953125,0
12050.0,12050.0,12050.0,12050.0,0
11934.599609375,11934.599609375,11934.599609375,11934.599609375,0
12043.599609375,12043.599609375,12043.599609375,12043.599609375,0
12188.7001953125,12188.7001953125,12188.7001953125,12188.7001953125,0
12261.400390625,12261.400390625,12261.400390625,12261.400390625,0
12414.2998046875,12414.2998046875,12414.2998046875,12414.2998046875,0
12582.7998046875,12582.7998046875,12582.7998046875,12582.7998046875,0
12569.900390625,12569.900390625,12569.900390625,12569.900390625,0
12626.0,12626.0,12626.0,12626.0,0
12719.5,12719.5,12719.5,12719.5,0
12657.2001953125,12657.2001953125,12657.2001953125,12657.2001953125,0
12505.7998046875,12505.7998046875,12505.7998046875,12505.7998046875,0
12446.900390625,12446.900390625,12446.900390625,12446.900390625,0
12491.599609375,12491.599609375,12491.599609375,12491.599609375,0
12437.099609375,12437.099609375,12437.099609375,12437.099609375,0
12479.7001953125,12479.7001953125,12479.7001953125,12479.7001953125,0
12385.2001953125,12385.2001953125,12385.2001953125,12385.2001953125,0
12587.400390625,12587.400390625,12587.400390625,12587.400390625,0
12571.900390625,12571.900390625,12571.900390625,12571.900390625,0
12724.400390625,12724.400390625,12724.400390625,12724.400390625,0
12681.2001953125,12681.2001953125,12681.2001953125,12681.2001953125,0
12592.7998046875,12592.7998046875,12592.7998046875,12592.7998046875,0
12501.2998046875,12501.2998046875,12501.2998046875,12501.2998046875,0
12302.5,12302.5,12302.5,12302.5,0
12240.099609375,12240.099609375,12240.099609375,12240.099609375,0
12143.2001953125,12143.2001953125,12143.2001953125,12143.2001953125,0
12132.5,12132.5,12132.5,12132.5,0
11866.599609375,11866.599609375,11866.599609375,11866.599609375,0
11896.400390625,11896.400390625,11896.400390625,11896.400390625,0
11383.7001953125,11383.7001953125,11383.7001953125,11383.7001953125,0
11444.599609375,11444.599609375,11444.599609375,11444.599609375,0
10809.7998046875,10809.7998046875,10809.7998046875,10809.7998046875,0
11239.7998046875,11239.7998046875,11239.7998046875,11239.7998046875,0
10719.900390625,10719.900390625,10719.900390625,10719.900390625,0
11143.2998046875,11143.2998046875,11143.2998046875,11143.2998046875,0
11269.0,11269.0,11269.0,11269.0,0
11482.900390625,11482.900390625,11482.900390625,11482.900390625,0
11405.900390625,11405.900390625,11405.900390625,11405.900390625,0
11410.2001953125,11410.2001953125,11410.2001953125,11410.2001953125,0
10990.599609375,10990.599609375,10990.599609375,10990.599609375,0
10817.7001953125,10817.7001953125,10817.7001953125,10817.7001953125,0
10854.7001953125,10854.7001953125,10854.7001953125,10854.7001953125,0
11176.7998046875,11176.7998046875,11176.7998046875,11176.7998046875,0
11320.7001953125,11320.7001953125,11320.7001953125,11320.7001953125,0
11149.7998046875,11149.7998046875,11149.7998046875,11149.7998046875,0
11284.5,11284.5,11284.5,11284.5,0
11539.2001953125,11539.2001953125,11539.2001953125,11539.2001953125,0
11560.0,11560.0,11560.0,11560.0,0
11613.5,11613.5,11613.5,11613.5,0
11493.599609375,11493.599609375,11493.599609375,11493.599609375,0
11240.2998046875,11240.2998046875,11240.2998046875,11240.2998046875,0
11139.2998046875,11139.2998046875,11139.2998046875,11139.2998046875,0
11414.900390625,11414.900390625,11414.900390625,11414.900390625,0
11295.7998046875,11295.7998046875,11295.7998046875,11295.7998046875,0
10992.099609375,10992.099609375,10992.099609375,10992.099609375,0
11061.099609375,11061.099609375,11061.099609375,11061.099609375,0
11105.7998046875,11105.7998046875,11105.7998046875,11105.7998046875,0
11246.7001953125,11246.7001953125,11246.7001953125,11246.7001953125,0
11433.2001953125,11433.2001953125,11433.2001953125,11433.2001953125,0
11509.099609375,11509.099609375,11509.099609375,11509.099609375,0
11401.0,11401.0,11401.0,11401.0,0
11408.7001953125,11408.7001953125,11408.7001953125,11408.7001953125,0
11124.7998046875,11124.7998046875,11124.7998046875,11124.7998046875,0
10733.7998046875,10733.7998046875,10733.7998046875,10733.7998046875,0
10771.5,10771.5,10771.5,10771.5,0
11043.900390625,11043.900390625,11043.900390625,11043.900390625,0
11190.7001953125,11190.7001953125,11190.7001953125,11190.7001953125,0
11010.900390625,11010.900390625,11010.900390625,11010.900390625,0
11154.0,11154.0,11154.0,11154.0,0
10913.400390625,10913.400390625,10913.400390625,10913.400390625,0
10655.2998046875,10655.2998046875,10655.2998046875,10655.2998046875,0
10808.7001953125,10808.7001953125,10808.7001953125,10808.7001953125,0
10940.0,10940.0,10940.0,10940.0,0
11123.2998046875,11123.2998046875,11123.2998046875,11123.2998046875,0
11103.099609375,11103.099609375,11103.099609375,11103.099609375,0
11433.2001953125,11433.2001953125,11433.2001953125,11433.2001953125,0
11416.2998046875,11416.2998046875,11416.2998046875,11416.2998046875,0
11518.7998046875,11518.7998046875,11518.7998046875,11518.7998046875,0
11478.099609375,11478.099609375,11478.099609375,11478.099609375,0
11644.5,11644.5,11644.5,11644.5,0
11397.0,11397.0,11397.0,11397.0,0
11577.0,11577.0,11577.0,11577.0,0
11504.599609375,11504.599609375,11504.599609375,11504.599609375,0
11541.7998046875,11541.7998046875,11541.7998046875,11541.7998046875,0
11808.7998046875,11808.7998046875,11808.7998046875,11808.7998046875,0
11913.599609375,11913.599609375,11913.599609375,11913.599609375,0
11706.599609375,11706.599609375,11706.599609375,11706.599609375,0
11869.0,11869.0,11869.0,11869.0,0
12208.5,12208.5,12208.5,12208.5,0
12231.099609375,12231.099609375,12231.099609375,12231.099609375,0
11955.0,11955.0,11955.0,11955.0,0
11658.0,11658.0,11658.0,11658.0,0
11836.0,11836.0,11836.0,11836.0,0
12044.5,12044.5,12044.5,12044.5,0
11983.2001953125,11983.2001953125,11983.2001953125,11983.2001953125,0
12068.400390625,12068.400390625,12068.400390625,12068.400390625,0
12170.2001953125,12170.2001953125,12170.2001953125,12170.2001953125,0
11780.900390625,11780.900390625,11780.900390625,11780.900390625,0
11893.7998046875,11893.7998046875,11893.7998046875,11893.7998046875,0
12153.7001953125,12153.7001953125,12153.7001953125,12153.7001953125,0
12079.0,12079.0,12079.0,12079.0,0
12096.2001953125,12096.2001953125,12096.2001953125,12096.2001953125,0
11905.599609375,11905.599609375,11905.599609375,11905.599609375,0
11770.7001953125,11770.7001953125,11770.7001953125,11770.7001953125,0
11796.2001953125,11796.2001953125,11796.2001953125,11796.2001953125,0
11547.2998046875,11547.2998046875,11547.2998046875,11547.2998046875,0
11493.7001953125,11493.7001953125,11493.7001953125,11493.7001953125,0
11257.5,11257.5,11257.5,11257.5,0
11231.7998046875,11231.7998046875,11231.7998046875,11231.7998046875,0
11523.0,11523.0,11523.0,11523.0,0
11555.599609375,11555.599609375,11555.599609375,11555.599609375,0
12045.7001953125,12045.7001953125,12045.7001953125,12045.7001953125,0
12020.0,12020.0,12020.0,12020.0,0
12019.400390625,12019.400390625,12019.400390625,12019.400390625,0
12097.7998046875,12097.7998046875,12097.7998046875,12097.7998046875,0
12150.099609375,12150.099609375,12150.099609375,12150.099609375,0
12196.400390625,12196.400390625,12196.400390625,12196.400390625,0
11997.7001953125,11997.7001953125,11997.7001953125,11997.7001953125,0
12184.2998046875,12184.2998046875,12184.2998046875,12184.2998046875,0
12021.400390625,12021.400390625,12021.400390625,12021.400390625,0
11954.900390625,11954.900390625,11954.900390625,11954.900390625,0
11823.5,11823.5,11823.5,11823.5,0
11868.7998046875,11868.7998046875,11868.7998046875,11868.7998046875,0
11866.400390625,11866.400390625,11866.400390625,11866.400390625,0
11766.2998046875,11766.2998046875,11766.2998046875,11766.2998046875,0
12103.599609375,12103.599609375,12103.599609375,12103.599609375,0
12107.7001953125,12107.7001953125,12107.7001953125,12107.7001953125,0
12169.7001953125,12169.7001953125,12169.7001953125,12169.7001953125,0
12294.0,12294.0,12294.0,12294.0,0
12291.2998046875,12291.2998046875,12291.2998046875,12291.2998046875,0
12151.400390625,12151.400390625,12151.400390625,12151.400390625,0
12287.0,12287.0,12287.0,12287.0,0
12217.599609375,12217.599609375,12217.599609375,12217.599609375,0
12397.400390625,12397.400390625,12397.400390625,12397.400390625,0
12418.400390625,12418.400390625,12418.400390625,12418.400390625,0
12415.7001953125,12415.7001953125,12415.7001953125,12415.7001953125,0
12359.900390625,12359.900390625,12359.900390625,12359.900390625,0
12392.7001953125,12392.7001953125,12392.7001953125,12392.7001953125,0
12462.5,12462.5,12462.5,12462.5,0
12449.5,12449.5,12449.5,12449.5,0
12471.0,12471.0,12471.0,12471.0,0
12422.099609375,12422.099609375,12422.099609375,12422.099609375,0
12482.099609375,12482.099609375,12482.099609375,12482.099609375,0
12579.0,12579.0,12579.0,12579.0,0
12624.0,12624.0,12624.0,12624.0,0
12720.5,12720.5,12720.5,12720.5,0
12708.7998046875,12708.7998046875,12708.7998046875,12708.7998046875,0
12675.7998046875,12675.7998046875,12675.7998046875,12675.7998046875,0
12757.0,12757.0,12757.0,12757.0,0
12734.599609375,12734.599609375,12734.599609375,12734.599609375,0
12660.5,12660.5,12660.5,12660.5,0
12653.7001953125,12653.7001953125,12653.7001953125,12653.7001953125,0
12632.900390625,12632.900390625,12632.900390625,12632.900390625,0
12716.5,12716.5,12716.5,12716.5,0
12705.400390625,12705.400390625,12705.400390625,12705.400390625,0
12862.2001953125,12862.2001953125,12862.2001953125,12862.2001953125,0
12845.099609375,12845.099609375,12845.099609375,12845.099609375,0
12878.2001953125,12878.2001953125,12878.2001953125,12878.2001953125,0
12884.0,12884.0,12884.0,12884.0,0
12890.5,12890.5,12890.5,12890.5,0
12801.2001953125,12801.2001953125,12801.2001953125,12801.2001953125,0
12874.0,12874.0,12874.0,12874.0,0
12878.2998046875,12878.2998046875,12878.2998046875,12878.2998046875,0
12781.0,12781.0,12781.0,12781.0,0
12904.099609375,12904.099609375,12904.099609375,12904.099609375,0
12949.900390625,12949.900390625,12949.900390625,12949.900390625,0
12965.7001953125,12965.7001953125,12965.7001953125,12965.7001953125,0
12938.7001953125,12938.7001953125,12938.7001953125,12938.7001953125,0
12984.7001953125,12984.7001953125,12984.7001953125,12984.7001953125,0
12983.0,12983.0,12983.0,12983.0,0
12981.5,12981.5,12981.5,12981.5,0
13005.099609375,13005.099609375,13005.099609375,13005.099609375,0
12952.099609375,12952.099609375,12952.099609375,12952.099609375,0
12980.2998046875,12980.2998046875,12980.2998046875,12980.2998046875,0
12977.599609375,12977.599609375,12977.599609375,12977.599609375,0
12962.7998046875,12962.7998046875,12962.7998046875,12962.7998046875,0
12759.2001953125,12759.2001953125,12759.2001953125,12759.2001953125,0
12837.2998046875,12837.2998046875,12837.2998046875,12837.2998046875,0
12907.900390625,12907.900390625,12907.900390625,12907.900390625,0
12922.0,12922.0,12922.0,12922.0,0
12959.7001953125,12959.7001953125,12959.7001953125,12959.7001953125,0
13177.7001953125,13177.7001953125,13177.7001953125,13177.7001953125,0
13194.099609375,13194.099609375,13194.099609375,13194.099609375,0
13252.7998046875,13252.7998046875,13252.7998046875,13252.7998046875,0
13232.599609375,13232.599609375,13232.599609375,13232.599609375,0
13239.099609375,13239.099609375,13239.099609375,13239.099609375,0
13170.2001953125,13170.2001953125,13170.2001953125,13170.2001953125,0
13124.599609375,13124.599609375,13124.599609375,13124.599609375,0
13046.099609375,13046.099609375,13046.099609375,13046.099609375,0
13080.7001953125,13080.7001953125,13080.7001953125,13080.7001953125,0
13241.599609375,13241.599609375,13241.599609375,13241.599609375,0
13197.7001953125,13197.7001953125,13197.7001953125,13197.7001953125,0
13126.2001953125,13126.2001953125,13126.2001953125,13126.2001953125,0
13145.7998046875,13145.7998046875,13145.7998046875,13145.7998046875,0
13212.0,13212.0,13212.0,13212.0,0
13264.5,13264.5,13264.5,13264.5,0
13199.5,13199.5,13199.5,13199.5,0
13074.7998046875,13074.7998046875,13074.7998046875,13074.7998046875,0
